    - Ended scoring round 1180/3000 with score -0.19, trading score: -1.38
    - Ended scoring round 1181/3000 with score -0.17, trading score: -1.38
    - Ended scoring round 1182/3000 with score -0.17, trading score: -1.38
    - Ended scoring round 1183/3000 with score -0.23, trading score: -1.42
    - Ended scoring round 1184/3000 with score -0.03, trading score: -1.65
    - Ended scoring round 1185/3000 with score 0.06, trading score: -1.28
    - Ended scoring round 1186/3000 with score -0.01, trading score: -1.59
    - Ended scoring round 1187/3000 with score -0.11, trading score: -1.39
    - Ended scoring round 1188/3000 with score -0.17, trading score: -1.65
    - Ended scoring round 1189/3000 with score -0.15, trading score: -1.57
    - Ended scoring round 1190/3000 with score -0.43, trading score: -0.71
    - Ended scoring round 1191/3000 with score -0.61, trading score: -1.73
    - Ended scoring round 1192/3000 with score -0.25, trading score: -1.39
    - Ended scoring round 1193/3000 with score -0.31, trading score: -1.52
    - Ended scoring round 1194/3000 with score -0.02, trading score: -1.19
    - Ended scoring round 1195/3000 with score -0.27, trading score: -1.40
    - Ended scoring round 1196/3000 with score -0.20, trading score: -1.58
    - Ended scoring round 1197/3000 with score -0.22, trading score: -1.41
    - Ended scoring round 1198/3000 with score -0.16, trading score: -1.78
    - Ended scoring round 1199/3000 with score -0.18, trading score: -1.37
    - Ended scoring round 1200/3000 with score 1.82, trading score: -0.44
    - Ended scoring round 1201/3000 with score -2.34, trading score: 0.70
    - Ended scoring round 1202/3000 with score -0.86, trading score: -0.39
    - Ended scoring round 1203/3000 with score -0.24, trading score: -1.39
    - Ended scoring round 1204/3000 with score -0.20, trading score: -1.40
    - Ended scoring round 1205/3000 with score -0.29, trading score: -1.69
    - Ended scoring round 1206/3000 with score -0.19, trading score: -1.45
    - Ended scoring round 1207/3000 with score -0.18, trading score: -1.44
    - Ended scoring round 1208/3000 with score -0.25, trading score: -1.39
    - Ended scoring round 1209/3000 with score -0.25, trading score: -1.39
    - Ended scoring round 1210/3000 with score -0.25, trading score: -1.39
    - Ended scoring round 1211/3000 with score -0.25, trading score: -1.39
    - Ended scoring round 1212/3000 with score -0.58, trading score: -1.73
    - Ended scoring round 1213/3000 with score -0.65, trading score: -1.63
    - Ended scoring round 1214/3000 with score -0.54, trading score: -1.65
    - Ended scoring round 1215/3000 with score -0.25, trading score: -1.40
    - Ended scoring round 1216/3000 with score -0.66, trading score: -1.87
    - Ended scoring round 1217/3000 with score -0.50, trading score: -1.42
    - Ended scoring round 1218/3000 with score -0.35, trading score: -1.55
    - Ended scoring round 1219/3000 with score -0.52, trading score: -1.74
    - Ended scoring round 1220/3000 with score -0.34, trading score: -1.53
    - Ended scoring round 1221/3000 with score -0.17, trading score: -1.83
    - Ended scoring round 1222/3000 with score -0.15, trading score: -1.39
    - Ended scoring round 1223/3000 with score -0.25, trading score: -1.39
    - Ended scoring round 1224/3000 with score -0.25, trading score: -1.39
    - Ended scoring round 1225/3000 with score -0.25, trading score: -1.39
    - Ended scoring round 1226/3000 with score 0.29, trading score: -0.98
    - Ended scoring round 1227/3000 with score -0.39, trading score: -0.81
    - Ended scoring round 1228/3000 with score -0.01, trading score: -1.56
    - Ended scoring round 1229/3000 with score -0.18, trading score: -1.69
    - Ended scoring round 1230/3000 with score -0.26, trading score: -1.39
    - Ended scoring round 1231/3000 with score -0.25, trading score: -1.39
    - Ended scoring round 1232/3000 with score -0.25, trading score: -1.30
    - Ended scoring round 1233/3000 with score -0.25, trading score: -1.18
    - Ended scoring round 1234/3000 with score -0.25, trading score: -1.19
    - Ended scoring round 1235/3000 with score -0.25, trading score: -1.18
    - Ended scoring round 1236/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1237/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1238/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1239/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1240/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1241/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1242/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1243/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1244/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1245/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1246/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1247/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1248/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1249/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1250/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1251/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1252/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1253/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1254/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1255/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1256/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1257/3000 with score -0.25, trading score: -1.08
    - Ended scoring round 1258/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1259/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1260/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1261/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1262/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1263/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1264/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1265/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1266/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1267/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1268/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1269/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1270/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1271/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1272/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1273/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1274/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1275/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1276/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1277/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1278/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1279/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1280/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1281/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1282/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1283/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1284/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1285/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1286/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1287/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1288/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1289/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1290/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1291/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1292/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1293/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1294/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1295/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1296/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1297/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1298/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1299/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1300/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1301/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1302/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1303/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1304/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1305/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1306/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1307/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1308/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1309/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1310/3000 with score 0.15, trading score: -0.28
    - Ended scoring round 1311/3000 with score -0.24, trading score: -0.45
    - Ended scoring round 1312/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1313/3000 with score -0.25, trading score: -0.48
    - Ended scoring round 1314/3000 with score -0.25, trading score: -0.55
    - Ended scoring round 1315/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1316/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1317/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1318/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1319/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1320/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1321/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1322/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1323/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1324/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1325/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1326/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1327/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1328/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1329/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1330/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1331/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1332/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1333/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1334/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1335/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1336/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1337/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1338/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1339/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1340/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1341/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1342/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1343/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1344/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1345/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1346/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1347/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1348/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1349/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1350/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1351/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1352/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1353/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1354/3000 with score -0.12, trading score: -0.66
    - Ended scoring round 1355/3000 with score 0.11, trading score: -0.74
    - Ended scoring round 1356/3000 with score 0.11, trading score: -0.74
    - Ended scoring round 1357/3000 with score 0.22, trading score: -0.74
    - Ended scoring round 1358/3000 with score 0.25, trading score: -0.74
    - Ended scoring round 1359/3000 with score 0.03, trading score: -0.81
    - Ended scoring round 1360/3000 with score -0.13, trading score: -0.89
    - Ended scoring round 1361/3000 with score -0.10, trading score: -0.87
    - Ended scoring round 1362/3000 with score -0.05, trading score: -1.52
    - Ended scoring round 1363/3000 with score -0.33, trading score: -1.38
    - Ended scoring round 1364/3000 with score -0.25, trading score: -0.70
    - Ended scoring round 1365/3000 with score -0.25, trading score: -0.89
    - Ended scoring round 1366/3000 with score -0.25, trading score: -0.74
    - Ended scoring round 1367/3000 with score -0.25, trading score: -0.28
    - Ended scoring round 1368/3000 with score -0.25, trading score: -0.29
    - Ended scoring round 1369/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1370/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1371/3000 with score -0.25, trading score: -0.58
    - Ended scoring round 1372/3000 with score -0.25, trading score: -0.33
    - Ended scoring round 1373/3000 with score -0.25, trading score: -0.74
    - Ended scoring round 1374/3000 with score -0.22, trading score: -0.50
    - Ended scoring round 1375/3000 with score -0.21, trading score: -0.74
    - Ended scoring round 1376/3000 with score -0.18, trading score: -0.51
    - Ended scoring round 1377/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1378/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1379/3000 with score -0.15, trading score: -0.32
    - Ended scoring round 1380/3000 with score -0.15, trading score: -0.53
    - Ended scoring round 1381/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1382/3000 with score -0.25, trading score: -0.75
    - Ended scoring round 1383/3000 with score -0.18, trading score: -0.74
    - Ended scoring round 1384/3000 with score 0.40, trading score: -0.74
    - Ended scoring round 1385/3000 with score -0.15, trading score: -0.74
    - Ended scoring round 1386/3000 with score -0.15, trading score: -0.55
    - Ended scoring round 1387/3000 with score -0.15, trading score: -0.74
    - Ended scoring round 1388/3000 with score -0.15, trading score: -0.74
    - Ended scoring round 1389/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1390/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1391/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1392/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1393/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1394/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1395/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1396/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1397/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1398/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1399/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1400/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1401/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1402/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1403/3000 with score -0.15, trading score: -0.78
    - Ended scoring round 1404/3000 with score -0.15, trading score: -0.83
    - Ended scoring round 1405/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1406/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1407/3000 with score -0.15, trading score: -1.89
    - Ended scoring round 1408/3000 with score -0.15, trading score: -1.74
    - Ended scoring round 1409/3000 with score -0.15, trading score: -1.96
    - Ended scoring round 1410/3000 with score -0.20, trading score: -1.87
    - Ended scoring round 1411/3000 with score -0.75, trading score: -1.87
    - Ended scoring round 1412/3000 with score 0.78, trading score: -1.87
    - Ended scoring round 1413/3000 with score 0.74, trading score: -1.87
    - Ended scoring round 1414/3000 with score 0.74, trading score: -1.87
    - Ended scoring round 1415/3000 with score 0.87, trading score: -1.87
    - Ended scoring round 1416/3000 with score 0.87, trading score: -1.87
    - Ended scoring round 1417/3000 with score 0.87, trading score: -1.87
    - Ended scoring round 1418/3000 with score 0.87, trading score: -1.87
    - Ended scoring round 1419/3000 with score 0.87, trading score: -1.87
    - Ended scoring round 1420/3000 with score 0.87, trading score: -1.87
    - Ended scoring round 1421/3000 with score 0.87, trading score: -1.87
    - Ended scoring round 1422/3000 with score 2.12, trading score: -1.81
    - Ended scoring round 1423/3000 with score 1.11, trading score: -1.87
    - Ended scoring round 1424/3000 with score 0.87, trading score: -1.87
    - Ended scoring round 1425/3000 with score 0.87, trading score: -1.87
    - Ended scoring round 1426/3000 with score 0.87, trading score: -1.87
    - Ended scoring round 1427/3000 with score 0.87, trading score: -1.87
    - Ended scoring round 1428/3000 with score 0.87, trading score: -1.87
    - Ended scoring round 1429/3000 with score 2.12, trading score: -1.87
    - Ended scoring round 1430/3000 with score 2.04, trading score: -1.58
    - Ended scoring round 1431/3000 with score 1.96, trading score: -1.69
    - Ended scoring round 1432/3000 with score 2.19, trading score: -1.64
    - Ended scoring round 1433/3000 with score 2.31, trading score: -1.62
    - Ended scoring round 1434/3000 with score 2.12, trading score: -1.79
    - Ended scoring round 1435/3000 with score 2.46, trading score: -0.97
    - Ended scoring round 1436/3000 with score 2.45, trading score: -0.78
    - Ended scoring round 1437/3000 with score 1.26, trading score: -0.35
    - Ended scoring round 1438/3000 with score 0.00, trading score: 0.00
    - Ended scoring round 1439/3000 with score 0.03, trading score: -0.43
    - Ended scoring round 1440/3000 with score 0.69, trading score: 0.46
    - Ended scoring round 1441/3000 with score 0.84, trading score: -1.46
    - Ended scoring round 1442/3000 with score 0.00, trading score: 0.00
    - Ended scoring round 1443/3000 with score 0.00, trading score: -2.02
    - Ended scoring round 1444/3000 with score 0.00, trading score: 0.00
    - Ended scoring round 1445/3000 with score 1.34, trading score: -1.80
    - Ended scoring round 1446/3000 with score -0.83, trading score: 0.00
    - Ended scoring round 1447/3000 with score -0.02, trading score: -1.82
    - Ended scoring round 1448/3000 with score 0.00, trading score: -1.50
    - Ended scoring round 1449/3000 with score 0.32, trading score: -1.75
    - Ended scoring round 1450/3000 with score -0.05, trading score: -1.70
    - Ended scoring round 1451/3000 with score 0.14, trading score: -1.48
    - Ended scoring round 1452/3000 with score -1.88, trading score: 2.85
    - Ended scoring round 1453/3000 with score -1.98, trading score: 1.60
    - Ended scoring round 1454/3000 with score -2.57, trading score: 0.70
    - Ended scoring round 1455/3000 with score -0.40, trading score: -1.06
    - Ended scoring round 1456/3000 with score -0.09, trading score: -1.54
    - Ended scoring round 1457/3000 with score -0.09, trading score: -1.05
    - Ended scoring round 1458/3000 with score -0.17, trading score: -1.05
    - Ended scoring round 1459/3000 with score -0.22, trading score: -1.05
    - Ended scoring round 1460/3000 with score -0.07, trading score: -1.05
    - Ended scoring round 1461/3000 with score -0.09, trading score: -1.05
    - Ended scoring round 1462/3000 with score -0.05, trading score: -1.05
    - Ended scoring round 1463/3000 with score -0.09, trading score: -1.09
    - Ended scoring round 1464/3000 with score -0.06, trading score: -1.05
    - Ended scoring round 1465/3000 with score -0.06, trading score: -1.05
    - Ended scoring round 1466/3000 with score -0.09, trading score: -1.80
    - Ended scoring round 1467/3000 with score -0.07, trading score: -1.80
    - Ended scoring round 1468/3000 with score -0.06, trading score: -1.61
    - Ended scoring round 1469/3000 with score -0.47, trading score: -1.77
    - Ended scoring round 1470/3000 with score -0.21, trading score: -1.93
    - Ended scoring round 1471/3000 with score -0.19, trading score: -1.93
    - Ended scoring round 1472/3000 with score -0.34, trading score: -1.97
    - Ended scoring round 1473/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1474/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1475/3000 with score -0.15, trading score: -1.89
    - Ended scoring round 1476/3000 with score -0.15, trading score: -1.89
    - Ended scoring round 1477/3000 with score 0.41, trading score: -1.89
    - Ended scoring round 1478/3000 with score 1.04, trading score: -1.89
    - Ended scoring round 1479/3000 with score -0.02, trading score: -1.89
    - Ended scoring round 1480/3000 with score -0.15, trading score: -1.52
    - Ended scoring round 1481/3000 with score 0.40, trading score: -1.82
    - Ended scoring round 1482/3000 with score 0.54, trading score: -1.89
    - Ended scoring round 1483/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1484/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1485/3000 with score 0.93, trading score: -2.00
    - Ended scoring round 1486/3000 with score 1.13, trading score: -1.77
    - Ended scoring round 1487/3000 with score 0.42, trading score: -1.41
    - Ended scoring round 1488/3000 with score 0.63, trading score: -1.77
    - Ended scoring round 1489/3000 with score 0.25, trading score: -1.98
    - Ended scoring round 1490/3000 with score 0.08, trading score: -2.11
    - Ended scoring round 1491/3000 with score -0.39, trading score: -0.05
    - Ended scoring round 1492/3000 with score 0.53, trading score: -1.04
    - Ended scoring round 1493/3000 with score 0.40, trading score: -1.03
    - Ended scoring round 1494/3000 with score 0.40, trading score: -0.74
    - Ended scoring round 1495/3000 with score 0.40, trading score: -0.91
    - Ended scoring round 1496/3000 with score 0.40, trading score: -1.43
    - Ended scoring round 1497/3000 with score 1.40, trading score: -1.78
    - Ended scoring round 1498/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1499/3000 with score 1.40, trading score: -1.75
    - Ended scoring round 1500/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1501/3000 with score 1.40, trading score: -1.54
    - Ended scoring round 1502/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1503/3000 with score 0.80, trading score: -1.89
    - Ended scoring round 1504/3000 with score 1.03, trading score: -1.89
    - Ended scoring round 1505/3000 with score 1.34, trading score: -1.89
    - Ended scoring round 1506/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1507/3000 with score 0.80, trading score: -1.89
    - Ended scoring round 1508/3000 with score 0.80, trading score: -1.89
    - Ended scoring round 1509/3000 with score 0.80, trading score: -1.89
    - Ended scoring round 1510/3000 with score 1.26, trading score: -1.89
    - Ended scoring round 1511/3000 with score 0.80, trading score: -1.89
    - Ended scoring round 1512/3000 with score 0.80, trading score: -1.89
    - Ended scoring round 1513/3000 with score 0.81, trading score: -1.89
    - Ended scoring round 1514/3000 with score 0.82, trading score: -1.89
    - Ended scoring round 1515/3000 with score 0.83, trading score: -1.89
    - Ended scoring round 1516/3000 with score 0.84, trading score: -1.89
    - Ended scoring round 1517/3000 with score 0.83, trading score: -2.26
    - Ended scoring round 1518/3000 with score 0.80, trading score: -1.89
    - Ended scoring round 1519/3000 with score 1.37, trading score: -1.89
    - Ended scoring round 1520/3000 with score 1.20, trading score: -1.89
    - Ended scoring round 1521/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1522/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1523/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1524/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1525/3000 with score 0.80, trading score: -1.89
    - Ended scoring round 1526/3000 with score 1.29, trading score: -1.89
    - Ended scoring round 1527/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1528/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1529/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1530/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1531/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1532/3000 with score 1.40, trading score: -1.73
    - Ended scoring round 1533/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1534/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1535/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1536/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1537/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1538/3000 with score 1.35, trading score: -1.62
    - Ended scoring round 1539/3000 with score 0.85, trading score: -1.89
    - Ended scoring round 1540/3000 with score 1.33, trading score: -1.52
    - Ended scoring round 1541/3000 with score 1.29, trading score: -1.52
    - Ended scoring round 1542/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1543/3000 with score 1.27, trading score: -1.52
    - Ended scoring round 1544/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1545/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1546/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1547/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1548/3000 with score 1.03, trading score: -1.52
    - Ended scoring round 1549/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1550/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1551/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1552/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1553/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1554/3000 with score -0.13, trading score: -0.74
    - Ended scoring round 1555/3000 with score -0.15, trading score: -0.85
    - Ended scoring round 1556/3000 with score -0.15, trading score: -0.89
    - Ended scoring round 1557/3000 with score 0.40, trading score: -1.17
    - Ended scoring round 1558/3000 with score 1.35, trading score: -1.52
    - Ended scoring round 1559/3000 with score 0.30, trading score: -1.52
    - Ended scoring round 1560/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1561/3000 with score 1.40, trading score: -1.61
    - Ended scoring round 1562/3000 with score 1.40, trading score: -1.52
    - Ended scoring round 1563/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1564/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1565/3000 with score -0.15, trading score: -1.52
    - Ended scoring round 1566/3000 with score -0.15, trading score: -1.52
    - Ended scoring round 1567/3000 with score -0.15, trading score: -1.85
    - Ended scoring round 1568/3000 with score -0.15, trading score: -1.89
    - Ended scoring round 1569/3000 with score -0.15, trading score: -1.89
    - Ended scoring round 1570/3000 with score 1.40, trading score: -1.89
    - Ended scoring round 1571/3000 with score 0.80, trading score: -1.89
    - Ended scoring round 1572/3000 with score 1.05, trading score: -1.89
    - Ended scoring round 1573/3000 with score 0.80, trading score: -1.89
    - Ended scoring round 1574/3000 with score -0.15, trading score: -1.89
    - Ended scoring round 1575/3000 with score -0.15, trading score: -1.89
    - Ended scoring round 1576/3000 with score -0.15, trading score: -1.89
    - Ended scoring round 1577/3000 with score -0.15, trading score: -1.89
    - Ended scoring round 1578/3000 with score -0.15, trading score: -1.52
    - Ended scoring round 1579/3000 with score -0.15, trading score: -1.52
    - Ended scoring round 1580/3000 with score -0.15, trading score: -1.52
    - Ended scoring round 1581/3000 with score -0.15, trading score: -1.52
    - Ended scoring round 1582/3000 with score -0.15, trading score: -1.52
    - Ended scoring round 1583/3000 with score -0.15, trading score: -0.61
    - Ended scoring round 1584/3000 with score -0.15, trading score: -0.73
    - Ended scoring round 1585/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1586/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1587/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1588/3000 with score -0.15, trading score: -0.74
    - Ended scoring round 1589/3000 with score -0.15, trading score: -0.69
    - Ended scoring round 1590/3000 with score -0.15, trading score: -0.74
    - Ended scoring round 1591/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1592/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1593/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1594/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1595/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1596/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1597/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1598/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1599/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1600/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1601/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1602/3000 with score -0.15, trading score: -0.75
    - Ended scoring round 1603/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1604/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1605/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1606/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1607/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1608/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1609/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1610/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1611/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1612/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1613/3000 with score -0.18, trading score: -1.39
    - Ended scoring round 1614/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1615/3000 with score -0.15, trading score: -1.06
    - Ended scoring round 1616/3000 with score -0.15, trading score: -1.06
